Date,close,EMA20,EMA50,EMA100,RSI,MACDH,CCI,WMR,OBV,TRIX,ATR,ForceIndex,AccDis,Aaron,timeseries
4/9/2010,29.9,33.09,31.52,29.96,77.19,0.05,118.75,-0.6,21113508656,0.46,0.55,21957562.5,15078403812,92,34.63
4/12/2010,29.98,33.23,31.64,30.05,77.64,0.04,114.46,-4.11,21196787509,0.46,0.52,5946110.1,15058566706,100,34.87
4/13/2010,30,33.37,31.76,30.15,77.77,0.02,101.15,-3.81,21273317075,0.46,0.5,1530591.3,15101569033,92,35.03
4/14/2010,30.46,33.53,31.89,30.24,80.64,0.03,121.55,-0.61,21374305332,0.46,0.5,47050429.2,15188664296,100,35.25
4/15/2010,30.92,33.73,32.04,30.35,82.98,0.06,137.19,-0.54,21468473002,0.47,0.5,43467796.3,15276953507,68,35.51
4/16/2010,30.71,33.88,32.17,30.45,78.19,0.05,125.5,-19.16,21280893310,0.47,0.53,-40742309.1,15251636125,72,35.68
4/19/2010,30.66,34.02,32.29,30.54,77.14,0.02,94.69,-22.13,21139205325,0.47,0.56,-6687672.9,15355350563,72,35.75
4/20/2010,30.3,34.11,32.39,30.63,69.63,-0.02,88.11,-35.62,20954679706,0.46,0.58,-65395879.5,15266667489,72,35.74
4/21/2010,32.39,34.39,32.58,30.76,81.24,0.07,216.48,-3.75,21200203849,0.47,0.7,513292772.8,15400282191,84,36.15
4/22/2010,33.43,34.74,32.79,30.9,84.42,0.19,228.02,-0.88,21398500175,0.48,0.76,205434993.8,15588029721,88,36.72
4/23/2010,34.05,35.11,33.02,31.06,85.96,0.28,239.09,-3.84,21597678775,0.51,0.76,124108185.9,15683394347,92,37.29
4/26/2010,33.86,35.44,33.24,31.21,83.25,0.3,196.24,-8.6,21477947684,0.54,0.75,-22748907.4,15637138621,96,37.79
4/27/2010,32.8,35.63,33.4,31.33,69.96,0.22,120.48,-30.27,21300665444,0.56,0.79,-189000595.3,15533481052,96,38.02
4/28/2010,32.73,35.8,33.56,31.45,69.26,0.14,85.56,-33.94,21111122337,0.57,0.81,-11922261.4,15603139804,92,38.22
4/29/2010,33.74,36.04,33.75,31.59,73.79,0.13,109.82,-12.18,21250790182,0.58,0.84,140519818.5,15695273120,84,38.55
4/30/2010,32.66,36.16,33.89,31.7,63.05,0.04,80.88,-36.27,21115215178,0.58,0.88,-146271871.3,15562255761,84,38.6
5/3/2010,33.41,36.34,34.05,31.83,66.69,0.02,80.23,-19.91,21228705717,0.58,0.88,85299489,15606270077,80,38.8
5/4/2010,32.32,36.4,34.17,31.93,57.76,-0.08,36.37,-44.9,21047914556,0.58,0.92,-198147113.2,15532193099,76,38.72
5/5/2010,31.93,36.42,34.26,32.02,54.97,-0.17,-2.91,-53.68,20827334290,0.56,0.95,-84945460.4,15651759512,64,38.54
5/6/2010,30.54,36.3,34.3,32.08,46.29,-0.32,-135.42,-35.8,20506340413,0.53,1.49,-446566681.5,15842179609,-32,38.04
5/7/2010,29.06,36.06,34.28,32.11,39.18,-0.51,-121.14,-49.99,20087543513,0.48,1.6,-621787757.3,15840999667,-32,37.26
5/10/2010,31.65,36.08,34.35,32.2,52.81,-0.44,-15.86,-25.23,20333375381,0.43,1.68,636901204.8,16033819998,-32,37.02
5/11/2010,32.01,36.13,34.44,32.29,54.34,-0.36,2.23,-21.77,20545821204,0.39,1.65,76799164.7,16093774714,-32,36.83
5/12/2010,32.8,36.26,34.56,32.39,57.62,-0.25,40.1,-14.16,20709305143,0.36,1.6,130133216.1,16180513389,-32,36.82
5/13/2010,32.27,36.32,34.65,32.48,54.78,-0.21,25.67,-19.26,20559532386,0.34,1.58,-79843856.8,16098990892,-32,36.72
5/14/2010,31.62,36.32,34.72,32.55,51.47,-0.22,-31.74,-23.49,20369975010,0.31,1.55,-122965869.7,16144071110,-32,36.44
5/17/2010,31.68,36.32,34.78,32.63,51.74,-0.22,-41.76,-22.93,20560550777,0.28,1.53,10881876.3,16246436892,-32,36.15
5/18/2010,31.41,36.29,34.83,32.7,50.31,-0.23,-38.81,-25.53,20365117866,0.26,1.5,-51946067.8,16149990767,-32,35.75
5/19/2010,30.84,36.22,34.86,32.75,47.25,-0.27,-76.9,-31.17,20108877922,0.23,1.48,-147184223.8,16115372155,-32,35.47
5/20/2010,29.33,36,34.82,32.78,40.3,-0.38,-139.15,-43.89,19788410161,0.19,1.5,-484515207.4,15924934819,-32,35.02
5/21/2010,29.98,35.87,34.82,32.81,44.12,-0.39,-124.09,-34.49,20094229538,0.15,1.52,199271906.2,16129362321,-32,34.84
5/24/2010,30.61,35.81,34.83,32.86,47.62,-0.34,-47.57,-27.74,20282658167,0.11,1.5,119557964.7,15981518320,-32,34.84
5/25/2010,30.39,35.74,34.84,32.9,46.53,-0.31,-80,-30.08,20020869916,0.08,1.49,-57619593.9,16159300748,-32,34.71
5/26/2010,30.24,35.66,34.84,32.94,45.72,-0.28,-43.23,-52.5,19808407558,0.05,1.47,-33717776.3,15965041845,-32,34.58
5/27/2010,31.56,35.71,34.9,33.01,53.07,-0.17,10.08,-34.62,19974804612,0.03,1.47,219727309.7,16093828439,-32,34.88
5/28/2010,32.06,35.81,34.97,33.08,55.55,-0.06,56.64,-24.13,20178592596,0.02,1.42,102811038.2,16127863814,-32,35.18
6/1/2010,32.62,35.95,35.06,33.16,58.2,0.05,112.34,-14.77,20397443975,0.02,1.42,123519718.1,16026271486,-32,35.7
6/2/2010,33.07,36.11,35.16,33.25,60.23,0.14,119.18,-5.75,20569361526,0.03,1.36,76658035.9,16132763360,-16,36.19
6/3/2010,32.95,36.26,35.26,33.34,59.4,0.19,109.46,-8.15,20406934234,0.04,1.32,-19280119.5,16141586844,-16,36.6
6/4/2010,31.93,36.29,35.31,33.4,52.71,0.14,54.72,-28.84,20217480294,0.05,1.31,-193697708.1,16021721530,-16,36.62
6/7/2010,31.21,36.25,35.33,33.45,48.57,0.05,5.57,-43.37,19995937019,0.06,1.3,-159090225.8,15820261192,-16,36.31
6/8/2010,30.98,36.19,35.34,33.5,47.29,-0.02,-39.16,-48.02,19745911819,0.06,1.29,-57505795.9,15796044429,-12,36.22
6/9/2010,30.11,36.05,35.32,33.52,42.68,-0.13,-73.89,-65.74,19532529279,0.05,1.3,-186923105.2,15614874765,68,36.01
6/10/2010,31.15,36.03,35.34,33.57,49.06,-0.12,-44.95,-44.61,19726450763,0.04,1.29,202570381.7,15788053173,68,36.13
6/11/2010,31.58,36.05,35.37,33.62,51.45,-0.08,2.63,-43.19,19862676816,0.03,1.27,58400109,15909590197,68,36.29
6/14/2010,31.69,36.07,35.41,33.67,52.07,-0.05,52.3,-40.51,20013286795,0.03,1.23,16567097.7,15774810158,64,36.42
6/15/2010,32.46,36.17,35.48,33.74,56.3,0.02,75.8,-26.33,20159339552,0.03,1.2,112913386.6,15910101627,24,36.71
6/16/2010,33.54,36.36,35.58,33.83,61.43,0.14,134.45,-1.96,20355116074,0.04,1.2,211497376.8,16078360907,68,37.16
6/17/2010,34.2,36.6,35.71,33.93,64.19,0.24,167.3,-3.36,20573342624,0.06,1.17,144073168.3,16164339832,72,37.66
6/18/2010,34.52,36.85,35.85,34.03,65.47,0.31,164.16,-2.82,20769360511,0.09,1.12,61745634.3,16258977083,76,37.98
6/21/2010,33.96,37.01,35.96,34.12,61.31,0.3,140.55,-24.01,20575367117,0.12,1.15,-108228914.5,16119338816,80,38.19
6/22/2010,34.48,37.21,36.08,34.22,63.65,0.31,131.01,-14.02,20754521400,0.15,1.13,94217237.3,16128567211,80,38.51
6/23/2010,34.07,37.36,36.18,34.31,60.56,0.27,97.23,-21.84,20562521917,0.18,1.11,-79026986.9,16110957321,80,38.67
6/24/2010,33.79,37.46,36.27,34.39,58.47,0.2,79.58,-27.19,20383928719,0.2,1.09,-50273985.2,15995451845,80,38.69
6/25/2010,33.46,37.52,36.34,34.47,56.04,0.13,52.84,-33.44,20246517572,0.21,1.05,-45167044.2,15912884431,80,38.74
6/28/2010,33.69,37.6,36.42,34.54,57.37,0.08,47.73,-29.09,20392767103,0.23,1.03,33447267.8,15978045113,80,38.87
6/29/2010,31.96,37.51,36.43,34.58,46.02,-0.07,-30.47,-62.05,20109612645,0.22,1.1,-490819936.9,15799841233,72,38.69
6/30/2010,31.3,37.36,36.41,34.61,42.55,-0.2,-66.58,-86.85,19924905934,0.21,1.1,-122479020.1,15685672188,72,38.44
7/1/2010,30.86,37.18,36.38,34.63,40.4,-0.31,-90.77,-85.3,19669335899,0.18,1.14,-111377421.2,15662289723,28,38.11
7/2/2010,30.64,37,36.33,34.64,39.31,-0.38,-95.46,-89.56,19495799769,0.15,1.14,-38195302.2,15656665430,28,37.66
7/6/2010,30.88,36.86,36.3,34.66,41.18,-0.39,-76.43,-84.84,19649453359,0.12,1.13,37107342,15617312751,28,37.19
7/7/2010,32.32,36.87,36.33,34.7,50.83,-0.29,-33.07,-56.81,19812951652,0.09,1.15,234456551.5,15777005512,28,36.99
7/8/2010,32.23,36.87,36.35,34.75,50.32,-0.22,-17.59,-58.42,19628527698,0.07,1.15,-15141206.6,15739946706,28,36.65
7/9/2010,32.45,36.89,36.38,34.79,51.71,-0.15,-26.2,-54.15,19736853632,0.05,1.12,23680049.2,15835477609,28,36.44
7/12/2010,32.12,36.88,36.39,34.83,49.44,-0.12,-31.9,-57.02,19596251603,0.04,1.11,-46918897.2,15792420085,28,36.19
7/13/2010,31.33,36.8,36.38,34.86,44.5,-0.15,-83.49,-72.67,19298704388,0.02,1.14,-233306771.2,15815266566,28,35.79
7/14/2010,31.47,36.73,36.37,34.88,45.49,-0.15,-70.6,-68.24,19501657103,0.01,1.13,26952120.6,15834795308,28,35.51
7/15/2010,31.28,36.65,36.35,34.9,44.32,-0.15,-68.99,-69.52,19295647124,-0.01,1.15,-37596821.2,15805603852,28,35.34
7/16/2010,31.06,36.56,36.32,34.92,42.87,-0.16,-70.55,-74.77,19035946739,-0.03,1.13,-57523635.3,15663868502,28,35.23
7/19/2010,30.45,36.42,36.28,34.92,39.05,-0.2,-116.16,-75.88,18779993786,-0.05,1.16,-157999758,15705699762,-76,35.09
7/20/2010,31.35,36.38,36.27,34.94,46.55,-0.15,-80.44,-47.25,19048237824,-0.06,1.2,241875648.9,15931915988,-76,35.12
7/21/2010,31.68,36.38,36.27,34.97,49.06,-0.09,18.27,-42.7,19344509944,-0.07,1.25,99488178,15648399951,-76,35.33
7/22/2010,32.37,36.44,36.3,35.01,53.82,0,32.11,-23.98,19505746116,-0.08,1.22,110221047.3,15742514529,-76,35.67
7/23/2010,32.5,36.51,36.33,35.05,54.7,0.06,53.24,-20.39,19639047068,-0.07,1.18,17449094.6,15847194113,-76,36.03
7/26/2010,32.4,36.56,36.36,35.09,53.91,0.1,66.82,-22.97,19533979951,-0.07,1.12,-9907829.1,15880144884,-76,36.35
7/27/2010,33.09,36.67,36.41,35.14,58.6,0.16,135.3,-4.19,19680062792,-0.05,1.09,100198220.7,15979472128,-76,36.85
7/28/2010,32.64,36.73,36.45,35.19,54.7,0.16,116.56,-19.06,19550146480,-0.04,1.07,-57916691.9,15881706262,-72,37.08
7/29/2010,32.24,36.74,36.46,35.22,51.34,0.13,60.2,-29.86,19389264493,-0.03,1.06,-65527233.5,15819553563,-68,37.13
7/30/2010,32.11,36.75,36.48,35.25,50.34,0.09,32.23,-33.12,19277193947,-0.02,1.04,-13773470.1,15817217058,-64,37.09
8/2/2010,32.77,36.81,36.51,35.29,55.37,0.11,88.38,-15.69,19383890189,-0.01,1.02,70142109.6,15870766303,-60,37.14
8/3/2010,32.78,36.87,36.55,35.34,55.45,0.11,86.26,-15.39,19488238027,0,0.98,1189565.3,15902823602,-56,37.19
8/4/2010,32.93,36.94,36.59,35.38,56.61,0.12,94.14,-11.41,19593333093,0.01,0.95,15764260,15939065835,28,37.4
8/5/2010,32.75,36.98,36.62,35.42,54.74,0.1,77.94,-16.26,19521033289,0.03,0.91,-13223634.2,15929985072,28,37.56
8/6/2010,32.52,37,36.64,35.46,52.39,0.07,42.91,-22.71,19409829909,0.03,0.89,-25565657.1,15960588178,28,37.69
8/9/2010,32.76,37.04,36.67,35.49,54.56,0.07,61.6,-35.36,19485566144,0.04,0.85,17957061.3,16012859741,28,37.82
8/10/2010,32.42,37.04,36.69,35.53,51.03,0.03,26.39,-59.33,19372655143,0.05,0.83,-37757438.6,16044793065,28,37.79
8/11/2010,31.1,36.92,36.65,35.53,40.06,-0.07,-94.61,-97.65,19217823940,0.04,0.87,-203990110.8,15910009029,28,37.49
8/12/2010,31.33,36.83,36.63,35.54,42.38,-0.12,-116.21,-71.46,19351410931,0.04,0.88,30537986.1,15993455699,28,37.23
8/13/2010,30.95,36.71,36.58,35.54,39.61,-0.17,-118.27,-85,19262746543,0.02,0.85,-34082590.6,15905413986,28,36.86
8/16/2010,30.74,36.58,36.54,35.54,38.15,-0.21,-159.92,-92.35,19183233443,0,0.82,-16586432.7,15873766328,28,36.38
8/17/2010,31.36,36.53,36.52,35.55,44.65,-0.18,-104.99,-67.79,19288836452,-0.01,0.83,65336581.7,15875903159,28,36.12
8/18/2010,31.52,36.49,36.5,35.56,46.2,-0.14,-73.6,-61.73,19373557019,-0.03,0.81,13318073.1,15872890446,28,35.93
8/19/2010,31.06,36.42,36.47,35.56,42.49,-0.14,-98.07,-79.29,19266946746,-0.04,0.8,-48592962.4,15819593081,28,35.73
8/20/2010,31.03,36.35,36.44,35.56,42.22,-0.13,-83.5,-80.61,19171111505,-0.05,0.79,-3287148.8,15748701445,28,35.56
8/23/2010,30.48,36.23,36.39,35.55,37.98,-0.16,-111.05,-97.11,19067688845,-0.07,0.8,-56758355.4,15662133484,28,35.3
8/24/2010,29.64,36.05,36.31,35.53,32.6,-0.21,-174.84,-94.78,18917276312,-0.09,0.82,-126166032.9,15600235920,-76,34.97
8/25/2010,30.06,35.92,36.24,35.51,37.42,-0.21,-146.54,-77.19,19066345556,-0.11,0.83,63056290.3,15701003226,-80,34.74
8/26/2010,29.69,35.77,36.17,35.49,35.04,-0.22,-124.3,-87.66,18949791854,-0.13,0.83,-43474530.8,15584538952,-80,34.42
8/27/2010,29.88,35.65,36.1,35.47,37.24,-0.19,-132.78,-75.65,19086880189,-0.15,0.84,26252416.1,15683120091,-88,34.17
8/30/2010,30.01,35.56,36.05,35.45,38.71,-0.16,-92.48,-65.53,19182645178,-0.17,0.83,12037659.2,15656089118,-88,34.05
8/31/2010,30.09,35.48,36,35.44,39.75,-0.12,-88.29,-60.54,19287785248,-0.18,0.81,9021018,15688316227,-88,34
9/1/2010,31.12,35.51,35.99,35.45,50.6,-0.02,-5.16,-22.71,19461933842,-0.19,0.84,179930326.7,15786518906,-88,34.21
9/2/2010,31.39,35.56,35.99,35.46,52.92,0.07,23.98,-13.08,19565675052,-0.18,0.82,27273564.3,15890260117,-68,34.48
9/3/2010,32.33,35.69,36.03,35.49,60.16,0.18,115.65,-0.05,19695806417,-0.17,0.83,122726889.9,16019753270,-68,34.94
9/7/2010,32.19,35.8,36.06,35.52,58.74,0.24,128.73,-7.18,19610152407,-0.15,0.8,-11751730.1,16015568339,-68,35.4
9/8/2010,32.92,35.97,36.12,35.56,63.64,0.31,183.47,-5.1,19741728754,-0.12,0.81,96090206.3,16074037045,28,35.97
9/9/2010,32.94,36.12,36.18,35.6,63.78,0.35,183.12,-11.14,19851257656,-0.09,0.79,2343918.5,15973621357,32,36.39
9/10/2010,32.99,36.27,36.23,35.64,64.11,0.35,144.85,-10.04,19948167502,-0.06,0.77,4709818.5,16002394545,32,36.81
9/13/2010,33.51,36.45,36.31,35.69,67.49,0.37,157.22,-3.79,20045305633,-0.02,0.76,50385548.8,16003932138,40,37.27
9/14/2010,33.66,36.63,36.39,35.74,68.39,0.38,137.04,-3.3,20147197495,0.01,0.74,14855833.4,16043860621,44,37.7
9/15/2010,33.97,36.82,36.48,35.8,70.27,0.38,129.8,-0.46,20254171267,0.05,0.72,33012106,16137337426,48,38.21
9/16/2010,34.87,37.07,36.6,35.87,74.98,0.41,139.84,-0.24,20417069090,0.09,0.74,147829775,16295719586,52,38.88
9/17/2010,34.7,37.29,36.7,35.94,72.64,0.4,128.88,-6.89,20258538418,0.14,0.73,-27188010.2,16262385635,56,39.41
9/20/2010,35.82,37.59,36.85,36.03,77.58,0.44,140.73,-1.27,20423269293,0.18,0.76,185025718.5,16404264680,60,40.1
9/21/2010,35.9,37.87,37,36.12,77.87,0.44,141.76,-8.72,20590593723,0.23,0.76,12900713.5,16308841478,64,40.67
9/22/2010,36.47,38.18,37.16,36.22,79.97,0.45,134.48,-0.58,20736876130,0.27,0.76,83205433.3,16443066936,68,41.17
9/23/2010,36.64,38.48,37.32,36.32,80.55,0.44,137.56,-10.04,20933206130,0.32,0.77,32826376,16416361178,72,41.64
9/24/2010,37.12,38.79,37.49,36.43,82.18,0.43,136.5,-3.25,21095400644,0.36,0.76,78794094.7,16446834549,76,42.06
9/27/2010,36.96,39.06,37.66,36.53,79.74,0.38,123.76,-10.01,20974720196,0.4,0.75,-19936410,16336142701,80,42.36
9/28/2010,36.34,39.24,37.79,36.62,71.26,0.28,74.75,-23.61,20716081805,0.43,0.87,-159062610.1,16443336679,80,42.43
9/29/2010,36.42,39.42,37.92,36.7,71.65,0.2,83.32,-22.08,20833413156,0.45,0.84,8553455.5,16410404588,80,42.43
9/30/2010,35.9,39.53,38.02,36.78,65,0.1,61.77,-37.59,20665162337,0.47,0.87,-87036148.5,16338308628,80,42.35
10/1/2010,35.72,39.61,38.11,36.85,62.86,0,46.6,-41.8,20553103912,0.47,0.86,-19699871.2,16276387127,80,42.19
10/4/2010,35.17,39.63,38.18,36.91,56.55,-0.1,16.96,-59.83,20444334920,0.46,0.85,-60301529.3,16204532233,80,41.95
10/5/2010,36.64,39.78,38.3,37,66.24,-0.08,60.85,-22.95,20569642617,0.46,0.9,184427869.5,16313083201,72,41.95
10/6/2010,36.68,39.93,38.42,37.08,66.44,-0.07,72.33,-26.32,20737182337,0.45,0.91,5997922,16341218445,72,41.97
10/7/2010,36.68,40.06,38.53,37.17,66.46,-0.07,68.41,-27.93,20839197481,0.45,0.88,428463.6,16371211138,68,41.94
10/8/2010,37.37,40.25,38.67,37.26,70.33,-0.03,102.17,-3.34,21003659979,0.44,0.87,113988957.5,16504264624,64,41.99
10/11/2010,37.56,40.44,38.81,37.36,71.27,0,129.63,-8.45,21110540693,0.44,0.84,19698115.6,16458911848,100,42.06
10/12/2010,38.01,40.65,38.96,37.47,73.52,0.03,136.92,-3.92,21250061763,0.44,0.85,63412326.6,16560217125,100,42.19
10/13/2010,38.24,40.86,39.11,37.57,74.6,0.06,170.71,-6.75,21405771120,0.44,0.83,35595158.8,16453535788,100,42.32
10/14/2010,38.55,41.09,39.27,37.68,76.02,0.08,166.29,-0.58,21514466235,0.44,0.79,33706355.3,16545401166,96,42.56
10/15/2010,40.33,41.46,39.5,37.83,82.18,0.19,234.34,-0.65,21744799587,0.46,0.86,409118099.8,16763849643,100,43.07
10/18/2010,40.79,41.84,39.73,37.98,83.39,0.27,234.78,-2.43,22020016081,0.47,0.85,128223364.6,16922208502,96,43.71
10/19/2010,39.58,42.06,39.91,38.1,70.06,0.22,123.57,-23.07,21712336067,0.49,0.97,-374169665,17038340169,96,44.05
10/20/2010,39.72,42.28,40.08,38.23,70.68,0.17,125.23,-20.54,21892202267,0.5,0.98,26728117.3,17036873405,92,44.42
10/21/2010,39.58,42.47,40.24,38.35,69.19,0.11,107.49,-22.99,21755037782,0.51,0.99,-19792835.3,16993690649,88,44.73
10/22/2010,39.29,42.61,40.39,38.46,66.14,0.04,79.47,-31.01,21662116508,0.51,0.96,-27216641,16958914724,84,44.99
10/25/2010,39.48,42.75,40.54,38.57,67.18,-0.01,80.99,-30.11,21759440238,0.51,0.93,19046253.9,16886207538,56,45.23
10/26/2010,39.37,42.87,40.67,38.68,65.92,-0.06,62.04,-34.12,21661518873,0.5,0.91,-11055322.1,16903198001,56,45.35
10/27/2010,39.34,42.98,40.8,38.78,65.55,-0.11,56.09,-38.52,21562154836,0.49,0.89,-3120030.8,16906900908,56,45.41
10/28/2010,38.97,43.04,40.91,38.88,61.22,-0.16,30.58,-51.9,21424796459,0.48,0.89,-50836335.1,16937470119,56,45.3
10/29/2010,38.36,43.04,41,38.96,54.8,-0.24,8.9,-67.98,21317337068,0.46,0.88,-65421277.4,16834723333,56,45
11/1/2010,38.82,43.08,41.09,39.05,58.33,-0.26,12.43,-77.19,21423112911,0.43,0.87,48371293.1,16852142162,56,44.68
11/2/2010,39.56,43.19,41.21,39.15,63.33,-0.22,53.94,-50.79,21531247306,0.41,0.87,80041078.9,16903967925,56,44.62
11/3/2010,40.05,43.33,41.35,39.26,66.23,-0.16,76.41,-32.67,21658204017,0.39,0.85,62411919.1,17026227830,40,44.62
11/4/2010,40.83,43.54,41.51,39.38,70.25,-0.08,146.82,-9.47,21818425304,0.38,0.86,125244980.5,17067616696,92,44.73
11/5/2010,40.67,43.71,41.66,39.5,68.42,-0.04,143.95,-15.13,21728190798,0.37,0.83,-14699201.1,17001698486,92,44.81
11/8/2010,40.88,43.88,41.81,39.62,69.54,-0.01,139.93,-8.08,21798265360,0.37,0.8,14918874.4,17018215363,92,44.91
11/9/2010,40.52,44,41.95,39.73,65.3,-0.03,113.22,-25.55,21702531043,0.36,0.81,-34751557.3,16966969230,100,44.93
11/10/2010,40.8,44.14,42.08,39.84,66.97,-0.03,95.07,-16.01,21798155766,0.36,0.81,26650610.5,17035492377,96,45
11/11/2010,40.6,44.25,42.21,39.95,64.61,-0.05,79.85,-22.74,21707930630,0.35,0.79,-17729239.3,17049837732,92,45.02
11/12/2010,39.37,44.22,42.28,40.03,52.21,-0.14,-28.22,-64.95,21509160098,0.34,0.87,-244984680.5,16986989021,88,44.97
11/15/2010,39.23,44.19,42.34,40.11,50.99,-0.22,-46.17,-69.82,21408425199,0.32,0.85,-14324502.6,16922341715,80,44.97
11/16/2010,38.45,44.09,42.37,40.17,44.84,-0.31,-120.82,-89.67,21244056445,0.29,0.87,-127895327.8,16848103495,80,44.68
11/17/2010,38.29,43.98,42.39,40.22,43.7,-0.37,-134.15,-88.36,21124342092,0.26,0.88,-18639524.7,16833702274,-24,44.41
11/18/2010,39.42,43.99,42.46,40.3,53.03,-0.32,-32.68,-54.67,21247690084,0.24,0.91,139765609.3,16895618944,-24,44.36
11/19/2010,39.18,43.97,42.51,40.37,51.08,-0.3,-43,-61.9,21151555521,0.21,0.87,-23351085.3,16890126757,-24,44.24
11/22/2010,40.13,44.05,42.6,40.46,57.64,-0.21,13.58,-33.73,21249523296,0.19,0.89,92814669.7,16988094531,-24,44.33
11/23/2010,39.47,44.06,42.66,40.53,52.36,-0.19,-13.26,-53.4,21119855192,0.17,0.89,-85788417.3,16966853228,-24,44.26
11/24/2010,40.33,44.14,42.75,40.62,57.81,-0.12,51.21,-27.63,21223289867,0.16,0.9,89646832.5,17035981540,-24,44.36
11/26/2010,40.36,44.23,42.84,40.7,57.98,-0.07,61.31,-26.76,21282708279,0.15,0.88,1740959.5,17027997355,-24,44.41
11/29/2010,40.63,44.33,42.94,40.79,59.63,-0.02,55.17,-18.82,21393984682,0.15,0.88,29733054.9,17117010818,-24,44.42
11/30/2010,39.81,44.34,43,40.87,52.82,-0.05,4.66,-36.27,21268710469,0.14,0.88,-102399141.5,17011832729,-24,44.29
12/1/2010,40.56,44.42,43.08,40.95,57.6,-0.02,64.32,-9.69,21383614899,0.14,0.89,86212793.6,17013937849,-24,44.37
12/2/2010,40.81,44.52,43.18,41.04,59.09,0.01,71.48,-4,21499316382,0.13,0.86,28925370.9,17081766932,-24,44.55
12/3/2010,40.71,44.6,43.26,41.13,58.2,0.02,73.91,-7.34,21413798251,0.14,0.83,-8671538.5,17077699575,-24,44.78
12/6/2010,41.1,44.71,43.36,41.22,60.65,0.05,111.1,-8.87,21525381959,0.14,0.82,43205212.1,17064839892,48,45.07
12/7/2010,40.82,44.78,43.44,41.3,58.03,0.04,105.3,-22.04,21427798712,0.14,0.82,-27050076.1,16970257775,52,45.33
12/8/2010,41.22,44.89,43.54,41.39,60.67,0.05,95.77,-15.44,21508027096,0.14,0.8,32099376.2,17050055440,52,45.62
12/9/2010,41.04,44.96,43.62,41.48,58.88,0.04,99.73,-22.58,21434606613,0.15,0.78,-13142266.4,17007733818,52,45.91
12/10/2010,41.16,45.04,43.71,41.57,59.7,0.04,89.56,-18.93,21500215381,0.15,0.75,7525325.7,17047106575,52,46.18
12/13/2010,41.32,45.13,43.8,41.65,60.86,0.04,110.38,-18.33,21609972701,0.15,0.74,17407510.9,16973556686,68,46.34
12/14/2010,41.12,45.19,43.87,41.73,58.6,0.02,78.99,-33.62,21522167915,0.15,0.72,-17315103.9,16949726685,68,46.41
12/15/2010,41.13,45.25,43.95,41.81,58.69,0,78.09,-33.12,21626065773,0.16,0.71,1038978.6,16909610356,68,46.36
12/16/2010,41.26,45.31,44.03,41.89,59.8,-0.01,81.2,-26.85,21706449958,0.16,0.69,10224868.3,16902864986,68,46.28
12/17/2010,41.16,45.36,44.1,41.97,58.58,-0.02,68.88,-31.36,21609715738,0.15,0.65,-8841507.7,16853261033,68,46.26
12/20/2010,41.39,45.42,44.17,42.05,60.74,-0.02,70.79,-28.03,21705842925,0.15,0.66,21974674.9,16909559696,68,46.23
12/21/2010,41.68,45.51,44.26,42.14,63.31,0,111.79,-8.41,21769815241,0.15,0.63,18238507.4,16963431120,68,46.34
12/22/2010,41.81,45.6,44.34,42.22,64.51,0.01,139.81,-5.97,21836280490,0.15,0.61,9072506.4,16995602787,96,46.37
12/23/2010,41.59,45.66,44.42,42.3,61,0,116.15,-24.63,21780488957,0.16,0.59,-12441511.8,16964029000,96,46.42
12/27/2010,41.75,45.73,44.5,42.38,62.52,0,109.84,-12.08,21842820273,0.16,0.59,9623955.1,17002193300,92,46.49
12/28/2010,41.86,45.81,44.57,42.47,63.63,0,152.59,-12.46,21886742323,0.16,0.56,4958799.5,16980789467,100,46.58
12/29/2010,41.83,45.87,44.65,42.55,63.17,0,137.31,-16.25,21845964150,0.16,0.54,-1052076.9,16951468924,96,46.56
12/30/2010,41.6,45.91,44.71,42.62,59.01,-0.03,76.72,-35.59,21806590098,0.15,0.52,-9170216.7,16931625119,92,46.54
12/31/2010,41.44,45.93,44.77,42.69,56.31,-0.05,16.59,-48.64,21758212974,0.15,0.51,-7604883.9,16938972950,76,46.51
1/3/2011,42.44,46.04,44.86,42.77,66.75,-0.01,192.46,-5.74,21869361036,0.15,0.55,111348128.1,17021842857,92,46.66
1/4/2011,42.69,46.16,44.96,42.87,68.72,0.03,218.96,-8.48,21946612162,0.15,0.56,18980601.8,17056118695,96,46.87
1/5/2011,43.08,46.31,45.06,42.96,71.59,0.07,224.29,-2.11,22010064619,0.16,0.57,24575136.3,17110653310,100,47.1
1/6/2011,43.04,46.44,45.17,43.06,70.89,0.09,206.3,-8.93,21935095395,0.16,0.55,-2893812,17088640310,96,47.33
1/7/2011,43.38,46.59,45.28,43.15,73.36,0.11,179.94,-1.27,22012852253,0.17,0.56,26553967,17158351247,100,47.59
1/10/2011,44.29,46.82,45.42,43.27,78.55,0.17,222.62,-3.54,22124874976,0.18,0.59,101414170.4,17241708570,100,48
1/11/2011,44.17,47.01,45.56,43.38,76.49,0.19,186.04,-14.04,22014144815,0.2,0.6,-12888990.7,17218518047,92,48.36
1/12/2011,44.57,47.22,45.7,43.49,78.56,0.21,168.43,-2.28,22089659559,0.21,0.59,29994456.5,17293423802,92,48.72
1/13/2011,44.75,47.43,45.84,43.61,79.44,0.22,155.69,-3.79,22163856732,0.23,0.58,13362910.8,17316555752,100,49.08
